ref_site,emi3_prefix,id_station_itinerance,nom_station,adresse_station,reference,type_connector,power_max,status,pricing_syder,pricing_syder_currency,pricing_syder_unit,pricing_duration_syder,tarif_heures_creuses,tarif_heures_pleines,rate,time_threshold,begin_free_hour,end_free_hour,json_path
FR*QVI*47-00006,QVI,FRQVI4700006,RUE DE BELLILE,RUE DE BELLILE 47000 AGEN,1611331-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*47-00006,QVI,FRQVI4700006,RUE DE BELLILE,RUE DE BELLILE 47000 AGEN,1611830-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*47-00006,QVI,FRQVI4700006,RUE DE BELLILE,RUE DE BELLILE 47000 AGEN,1611765-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*47-00006,QVI,FRQVI4700006,RUE DE BELLILE,RUE DE BELLILE 47000 AGEN,1611738-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*50-00006,QVI,FRQVI5000006,200 Rue de la Paix,200 Rue de la Paix 50100 CHERBOURG-EN-COTENTIN,,,,,,,,,0.0,0.292,,,,,$.data
FR*QVI*50-00006,QVI,FRQVI5000006,200 Rue de la Paix,200 Rue de la Paix 50100 CHERBOURG-EN-COTENTIN,1612559-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*50-00006,QVI,FRQVI5000006,200 Rue de la Paix,200 Rue de la Paix 50100 CHERBOURG-EN-COTENTIN,1612659-01,Type 2,22000,Occupied,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*50-00006,QVI,FRQVI5000006,200 Rue de la Paix,200 Rue de la Paix 50100 CHERBOURG-EN-COTENTIN,1309708-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*51-00006,QVI,FRQVI5100006,9 RUE BUIRETTE,9 RUE BUIRETTE 51100 REIMS,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*51-00006,QVI,FRQVI5100006,9 RUE BUIRETTE,9 RUE BUIRETTE 51100 REIMS,1434174-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*51-00006,QVI,FRQVI5100006,9 RUE BUIRETTE,9 RUE BUIRETTE 51100 REIMS,1434326-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*51-00006,QVI,FRQVI5100006,9 RUE BUIRETTE,9 RUE BUIRETTE 51100 REIMS,1434328-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*51-00006,QVI,FRQVI5100006,9 RUE BUIRETTE,9 RUE BUIRETTE 51100 REIMS,1434269-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*51-00006,QVI,FRQVI5100006,9 RUE BUIRETTE,9 RUE BUIRETTE 51100 REIMS,1434407-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QVI*51-00006,QVI,FRQVI5100006,9 RUE BUIRETTE,9 RUE BUIRETTE 51100 REIMS,1434940-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QVI*51-00006,QVI,FRQVI5100006,9 RUE BUIRETTE,9 RUE BUIRETTE 51100 REIMS,1434750-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[6].connectors[0]
FR*QVI*51-00006,QVI,FRQVI5100006,9 RUE BUIRETTE,9 RUE BUIRETTE 51100 REIMS,1434929-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[7].connectors[0]
FR*QVI*51-00006,QVI,FRQVI5100006,9 RUE BUIRETTE,9 RUE BUIRETTE 51100 REIMS,1434802-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[8].connectors[0]
FR*QVI*51-00006,QVI,FRQVI5100006,9 RUE BUIRETTE,9 RUE BUIRETTE 51100 REIMS,1434806-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[9].connectors[0]
FR*QVI*51-00007,QVI,FRQVI5100007,3 bis rue de Lorraine,3 bis rue de Lorraine 51200 EPERNAY,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*51-00007,QVI,FRQVI5100007,3 bis rue de Lorraine,3 bis rue de Lorraine 51200 EPERNAY,1622137-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*51-00007,QVI,FRQVI5100007,3 bis rue de Lorraine,3 bis rue de Lorraine 51200 EPERNAY,1622030-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*51-00007,QVI,FRQVI5100007,3 bis rue de Lorraine,3 bis rue de Lorraine 51200 EPERNAY,1622125-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*51-00007,QVI,FRQVI5100007,3 bis rue de Lorraine,3 bis rue de Lorraine 51200 EPERNAY,1622558-01,Type 2,22000,Occupied,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*51-00007,QVI,FRQVI5100007,3 bis rue de Lorraine,3 bis rue de Lorraine 51200 EPERNAY,1622452-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QVI*52-00002,QVI,FRQVI5200002,"26 RN 19,","26 RN 19, 52330 COLOMBEY LES DEUX EGLISES",,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*52-00002,QVI,FRQVI5200002,"26 RN 19,","26 RN 19, 52330 COLOMBEY LES DEUX EGLISES",1622366-01,Type 2,22000,Unavailable,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*53-00003,QVI,FRQVI5300003,7 Rue du Marchis,7 Rue du Marchis 53000 LAVAL,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*53-00003,QVI,FRQVI5300003,7 Rue du Marchis,7 Rue du Marchis 53000 LAVAL,1617699-01,Type 2,22000,Occupied,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*53-00003,QVI,FRQVI5300003,7 Rue du Marchis,7 Rue du Marchis 53000 LAVAL,1617796-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*54-00011,QVI,FRQVI5400011,"Water Gardens, 2 All. du Chanoine Drioton","Water Gardens, 2 All. du Chanoine Drioton 54000 NANCY",,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*54-00011,QVI,FRQVI5400011,"Water Gardens, 2 All. du Chanoine Drioton","Water Gardens, 2 All. du Chanoine Drioton 54000 NANCY",1435825-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*54-00011,QVI,FRQVI5400011,"Water Gardens, 2 All. du Chanoine Drioton","Water Gardens, 2 All. du Chanoine Drioton 54000 NANCY",1434271-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*54-00011,QVI,FRQVI5400011,"Water Gardens, 2 All. du Chanoine Drioton","Water Gardens, 2 All. du Chanoine Drioton 54000 NANCY",1321373-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*54-00014,QVI,FRQVI5400014,1 Rue du Vair,1 Rue du Vair 54520 LAXOU,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*54-00014,QVI,FRQVI5400014,1 Rue du Vair,1 Rue du Vair 54520 LAXOU,1622660-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*54-00014,QVI,FRQVI5400014,1 Rue du Vair,1 Rue du Vair 54520 LAXOU,1623003-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*54-00014,QVI,FRQVI5400014,1 Rue du Vair,1 Rue du Vair 54520 LAXOU,1623074-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*54-00014,QVI,FRQVI5400014,1 Rue du Vair,1 Rue du Vair 54520 LAXOU,1622825-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*54-00014,QVI,FRQVI5400014,1 Rue du Vair,1 Rue du Vair 54520 LAXOU,1581337-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QVI*54-00017,QVI,FRQVI5400017,40 Rue Raymond Poincaré Parking : 3 Rue De L'Armée Patton,40 Rue Raymond Poincaré Parking : 3 Rue De L'Armée Patton 54000 NANCY,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*54-00017,QVI,FRQVI5400017,40 Rue Raymond Poincaré Parking : 3 Rue De L'Armée Patton,40 Rue Raymond Poincaré Parking : 3 Rue De L'Armée Patton 54000 NANCY,1309839-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*54-00017,QVI,FRQVI5400017,40 Rue Raymond Poincaré Parking : 3 Rue De L'Armée Patton,40 Rue Raymond Poincaré Parking : 3 Rue De L'Armée Patton 54000 NANCY,1309001-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*54-00017,QVI,FRQVI5400017,40 Rue Raymond Poincaré Parking : 3 Rue De L'Armée Patton,40 Rue Raymond Poincaré Parking : 3 Rue De L'Armée Patton 54000 NANCY,1315552-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*54-00017,QVI,FRQVI5400017,40 Rue Raymond Poincaré Parking : 3 Rue De L'Armée Patton,40 Rue Raymond Poincaré Parking : 3 Rue De L'Armée Patton 54000 NANCY,1321264-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*56-00003,QVI,FRQVI5600003,Impasse de Kerdrean,Impasse de Kerdrean 56400 LE BONO,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*56-00003,QVI,FRQVI5600003,Impasse de Kerdrean,Impasse de Kerdrean 56400 LE BONO,1612910-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*56-00003,QVI,FRQVI5600003,Impasse de Kerdrean,Impasse de Kerdrean 56400 LE BONO,1612901-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*56-00003,QVI,FRQVI5600003,Impasse de Kerdrean,Impasse de Kerdrean 56400 LE BONO,1612937-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*56-00003,QVI,FRQVI5600003,Impasse de Kerdrean,Impasse de Kerdrean 56400 LE BONO,1612928-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*56-00003,QVI,FRQVI5600003,Impasse de Kerdrean,Impasse de Kerdrean 56400 LE BONO,1611014-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QVI*56-00003,QVI,FRQVI5600003,Impasse de Kerdrean,Impasse de Kerdrean 56400 LE BONO,1611122-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QVI*56-00004,QVI,FRQVI5600004,17 RUE DE BERDER,17 RUE DE BERDER 56870 LARMOR BADEN,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*56-00004,QVI,FRQVI5600004,17 RUE DE BERDER,17 RUE DE BERDER 56870 LARMOR BADEN,1301741-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*56-00004,QVI,FRQVI5600004,17 RUE DE BERDER,17 RUE DE BERDER 56870 LARMOR BADEN,1303845-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*56-00004,QVI,FRQVI5600004,17 RUE DE BERDER,17 RUE DE BERDER 56870 LARMOR BADEN,1303851-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*59-00025,QVI,FRQVI5900025,6 avenue Halley,6 avenue Halley 59650 VILLENEUVE D'ASCQ,,,,,,,,,0.17,0.2276,,,,,$.data
FR*QVI*59-00025,QVI,FRQVI5900025,6 avenue Halley,6 avenue Halley 59650 VILLENEUVE D'ASCQ,1586105-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*59-00025,QVI,FRQVI5900025,6 avenue Halley,6 avenue Halley 59650 VILLENEUVE D'ASCQ,1585878-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*59-00025,QVI,FRQVI5900025,6 avenue Halley,6 avenue Halley 59650 VILLENEUVE D'ASCQ,1586020-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*59-00025,QVI,FRQVI5900025,6 avenue Halley,6 avenue Halley 59650 VILLENEUVE D'ASCQ,1586324-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*59-00025,QVI,FRQVI5900025,6 avenue Halley,6 avenue Halley 59650 VILLENEUVE D'ASCQ,1586354-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QVI*59-00032,QVI,FRQVI5900032,39 Rue du Dronckaert,39 Rue du Dronckaert 59960 NEUVILLE-EN-FERRAIN,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*59-00032,QVI,FRQVI5900032,39 Rue du Dronckaert,39 Rue du Dronckaert 59960 NEUVILLE-EN-FERRAIN,5303101050412A00-01,Type 2,22000,Available,,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*59-00032,QVI,FRQVI5900032,39 Rue du Dronckaert,39 Rue du Dronckaert 59960 NEUVILLE-EN-FERRAIN,5303101050412A00-02,Type 2,22000,Available,,€,kWh,,,,,,,,$.data.bornes[0].connectors[1]
FR*QVI*59-00032,QVI,FRQVI5900032,39 Rue du Dronckaert,39 Rue du Dronckaert 59960 NEUVILLE-EN-FERRAIN,8603101050412A00-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*59-00032,QVI,FRQVI5900032,39 Rue du Dronckaert,39 Rue du Dronckaert 59960 NEUVILLE-EN-FERRAIN,8603101050412A00-02,Type 2,22000,Unavailable,,€,kWh,,,,,,,,$.data.bornes[1].connectors[1]
FR*QVI*60-00006,QVI,FRQVI6000006,ALLEE DE LA MENAGERIE,ALLEE DE LA MENAGERIE 60500 VINEUIL SAINT FIRMIN,,,,,,,,,0.3137,0.3682,,,,,$.data
FR*QVI*60-00006,QVI,FRQVI6000006,ALLEE DE LA MENAGERIE,ALLEE DE LA MENAGERIE 60500 VINEUIL SAINT FIRMIN,1313799-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*60-00006,QVI,FRQVI6000006,ALLEE DE LA MENAGERIE,ALLEE DE LA MENAGERIE 60500 VINEUIL SAINT FIRMIN,1313967-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*60-00006,QVI,FRQVI6000006,ALLEE DE LA MENAGERIE,ALLEE DE LA MENAGERIE 60500 VINEUIL SAINT FIRMIN,1313787-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*60-00006,QVI,FRQVI6000006,ALLEE DE LA MENAGERIE,ALLEE DE LA MENAGERIE 60500 VINEUIL SAINT FIRMIN,1313586-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*60-00006,QVI,FRQVI6000006,ALLEE DE LA MENAGERIE,ALLEE DE LA MENAGERIE 60500 VINEUIL SAINT FIRMIN,1313955-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QVI*60-00006,QVI,FRQVI6000006,ALLEE DE LA MENAGERIE,ALLEE DE LA MENAGERIE 60500 VINEUIL SAINT FIRMIN,1313616-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QVI*63-00003,QVI,FRQVI6300003,1 RUE DU GENERAL DE GAULLE,1 RUE DU GENERAL DE GAULLE 63230 PONTGIBAUD,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*63-00003,QVI,FRQVI6300003,1 RUE DU GENERAL DE GAULLE,1 RUE DU GENERAL DE GAULLE 63230 PONTGIBAUD,1318883-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*63-00003,QVI,FRQVI6300003,1 RUE DU GENERAL DE GAULLE,1 RUE DU GENERAL DE GAULLE 63230 PONTGIBAUD,1317357-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*63-00003,QVI,FRQVI6300003,1 RUE DU GENERAL DE GAULLE,1 RUE DU GENERAL DE GAULLE 63230 PONTGIBAUD,1316958-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*63-00003,QVI,FRQVI6300003,1 RUE DU GENERAL DE GAULLE,1 RUE DU GENERAL DE GAULLE 63230 PONTGIBAUD,1300478-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*63-00005,QVI,FRQVI6300005,51 avenue de Voltaire,51 avenue de Voltaire 63300 THIERS,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*63-00005,QVI,FRQVI6300005,51 avenue de Voltaire,51 avenue de Voltaire 63300 THIERS,1583092-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*63-00005,QVI,FRQVI6300005,51 avenue de Voltaire,51 avenue de Voltaire 63300 THIERS,1620887-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*63-00008,QVI,FRQVI6300008,Le Bourg.,Le Bourg. 63980 CHAMBON SUR DOLOR,,,,,,,,,0.17,0.2276,,,,,$.data
FR*QVI*63-00008,QVI,FRQVI6300008,Le Bourg.,Le Bourg. 63980 CHAMBON SUR DOLOR,1581633-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*63-00008,QVI,FRQVI6300008,Le Bourg.,Le Bourg. 63980 CHAMBON SUR DOLOR,1581023-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*64-00002,QVI,FRQVI6400002,24 BOULEVARD MARCEL DASSAULT,24 BOULEVARD MARCEL DASSAULT 64200 BIARRITZ,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*64-00002,QVI,FRQVI6400002,24 BOULEVARD MARCEL DASSAULT,24 BOULEVARD MARCEL DASSAULT 64200 BIARRITZ,748256-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*64-00002,QVI,FRQVI6400002,24 BOULEVARD MARCEL DASSAULT,24 BOULEVARD MARCEL DASSAULT 64200 BIARRITZ,797140-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*64-00002,QVI,FRQVI6400002,24 BOULEVARD MARCEL DASSAULT,24 BOULEVARD MARCEL DASSAULT 64200 BIARRITZ,802374-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*64-00002,QVI,FRQVI6400002,24 BOULEVARD MARCEL DASSAULT,24 BOULEVARD MARCEL DASSAULT 64200 BIARRITZ,795147-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*64-00002,QVI,FRQVI6400002,24 BOULEVARD MARCEL DASSAULT,24 BOULEVARD MARCEL DASSAULT 64200 BIARRITZ,795268-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QVI*64-00002,QVI,FRQVI6400002,24 BOULEVARD MARCEL DASSAULT,24 BOULEVARD MARCEL DASSAULT 64200 BIARRITZ,794099-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QVI*64-00002,QVI,FRQVI6400002,24 BOULEVARD MARCEL DASSAULT,24 BOULEVARD MARCEL DASSAULT 64200 BIARRITZ,793570-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[6].connectors[0]
FR*QVI*64-00002,QVI,FRQVI6400002,24 BOULEVARD MARCEL DASSAULT,24 BOULEVARD MARCEL DASSAULT 64200 BIARRITZ,1588302-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[7].connectors[0]
FR*QVI*64-00003,QVI,FRQVI6400003,109 Chemin de Chibau,109 Chemin de Chibau 64500 ST JEAN DE LUZ,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*64-00003,QVI,FRQVI6400003,109 Chemin de Chibau,109 Chemin de Chibau 64500 ST JEAN DE LUZ,1586221-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*64-00003,QVI,FRQVI6400003,109 Chemin de Chibau,109 Chemin de Chibau 64500 ST JEAN DE LUZ,1586199-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*64-00003,QVI,FRQVI6400003,109 Chemin de Chibau,109 Chemin de Chibau 64500 ST JEAN DE LUZ,1586309-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*64-00003,QVI,FRQVI6400003,109 Chemin de Chibau,109 Chemin de Chibau 64500 ST JEAN DE LUZ,1586214-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*64-00003,QVI,FRQVI6400003,109 Chemin de Chibau,109 Chemin de Chibau 64500 ST JEAN DE LUZ,1585758-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QVI*64-00008,QVI,FRQVI6400008,Boulevard de l Aviation,Boulevard de l Aviation 64000 PAU,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*64-00008,QVI,FRQVI6400008,Boulevard de l Aviation,Boulevard de l Aviation 64000 PAU,1584409-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*64-00008,QVI,FRQVI6400008,Boulevard de l Aviation,Boulevard de l Aviation 64000 PAU,1584401-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*64-00008,QVI,FRQVI6400008,Boulevard de l Aviation,Boulevard de l Aviation 64000 PAU,1584391-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*64-00008,QVI,FRQVI6400008,Boulevard de l Aviation,Boulevard de l Aviation 64000 PAU,1584225-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*64-00008,QVI,FRQVI6400008,Boulevard de l Aviation,Boulevard de l Aviation 64000 PAU,1584419-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QVI*64-00015,QVI,FRQVI6400015,460 Grand Route,460 Grand Route 64300 BERENX,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*64-00015,QVI,FRQVI6400015,460 Grand Route,460 Grand Route 64300 BERENX,1616853-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*64-00015,QVI,FRQVI6400015,460 Grand Route,460 Grand Route 64300 BERENX,1616714-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*65-00003,QVI,FRQVI6500003,6 rue Principale,6 rue Principale 65170 VIGNEC,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*65-00003,QVI,FRQVI6500003,6 rue Principale,6 rue Principale 65170 VIGNEC,1580921-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*65-00004,QVI,FRQVI6500004,18 Rue de Soulan,18 Rue de Soulan 65170 SAINT-LARY-SOULAN,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*65-00004,QVI,FRQVI6500004,18 Rue de Soulan,18 Rue de Soulan 65170 SAINT-LARY-SOULAN,1616990-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*65-00004,QVI,FRQVI6500004,18 Rue de Soulan,18 Rue de Soulan 65170 SAINT-LARY-SOULAN,1616936-01,Type 2,22000,Occupied,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*65-00004,QVI,FRQVI6500004,18 Rue de Soulan,18 Rue de Soulan 65170 SAINT-LARY-SOULAN,1616607-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*65-00004,QVI,FRQVI6500004,18 Rue de Soulan,18 Rue de Soulan 65170 SAINT-LARY-SOULAN,1616809-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*67-00018,QVI,FRQVI6700018,Imsthal,Imsthal 67290 La Petite-Pierre,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*67-00018,QVI,FRQVI6700018,Imsthal,Imsthal 67290 La Petite-Pierre,1580816-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*67-00018,QVI,FRQVI6700018,Imsthal,Imsthal 67290 La Petite-Pierre,1580828-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*68-00002,QVI,FRQVI6800002,23 Chemin du Wall,23 Chemin du Wall 68590 SAINT-HIPPOLYTE,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*68-00002,QVI,FRQVI6800002,23 Chemin du Wall,23 Chemin du Wall 68590 SAINT-HIPPOLYTE,1304869-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*68-00002,QVI,FRQVI6800002,23 Chemin du Wall,23 Chemin du Wall 68590 SAINT-HIPPOLYTE,1318016-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*68-00002,QVI,FRQVI6800002,23 Chemin du Wall,23 Chemin du Wall 68590 SAINT-HIPPOLYTE,1317365-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*68-00002,QVI,FRQVI6800002,23 Chemin du Wall,23 Chemin du Wall 68590 SAINT-HIPPOLYTE,1301830-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
